Time (s),Displacement y(t) (m),Velocity y'(t) (m/s),Acceleration y''(t) (m/s^2)
2.6206551637909477,-4.289799408338998e-05,0.0009753037397402737,-0.013446231296310066
2.630657664416104,-3.384779653827659e-05,0.000833640730050951,-0.014297673053298748
2.64066016504126,-2.6216179180980936e-05,0.000694200273727025,-0.013127696097278615
2.6506626656664167,-2.0043068853394484e-05,0.0005584737053685186,-0.012356712899517798
2.660665166291573,-1.5017992432710905e-05,0.000447392504284032,-0.012625550818121197
2.6706676669167293,-1.0824339473465018e-05,0.0003746327352037092,-0.019730537359381933
2.6806701675418854,-7.244877655486254e-06,0.0003328045177734731,-0.005404920169962293
2.690672668167042,-4.161752783897124e-06,0.0002934520265549976,-0.004603422162914033
2.700675168792198,-1.5460411269472873e-06,0.00023217059834166538,-0.009387269777609165
2.7106776694173544,7.519097364068499e-07,0.00022218838754278127,0.00018402358342805607
2.7206801700425105,2.958874083757128e-06,0.00023032771794394367,0.00029589602567701284
2.730682670667667,5.149654503532144e-06,0.0002237618604001829,-0.00015595315944314853
2.740685171292823,7.237593633953164e-06,0.00019117979015777922,-0.005017354760067048
2.7506876719179796,8.974574163034871e-06,0.00014278618685425808,-0.004806341077703008
2.7606901725431356,1.0143837162050537e-05,9.500079012595211e-05,-0.002496936947438525
2.770692673168292,1.1006299352296897e-05,7.418725200526532e-05,-0.003798639276691548
2.780695173793448,1.1831714735301875e-05,9.121167707120432e-05,0.0021850094088385736
2.7906976744186047,1.2801046677283905e-05,0.000110920725357575,-0.000842687723730738
2.800700175043761,1.3927041310444968e-05,0.000125411683220349,0.003652861487212694
2.8107026756689173,1.5573087734336036e-05,0.000207323825919658,0.0157014986796834
2.8207051762940734,1.828597015393663e-05,0.00034007544077821423,0.013702833688620552
2.83070767691923,2.23003710111435e-05,0.000461890057914772,0.009519119545877109
2.840710177544386,2.7306315295696e-05,0.0005353028147413132,0.0059445706497455175
2.8507126781695424,3.296106641033288e-05,0.0005888149762865117,0.004541846709526451
2.8607151787946985,3.905275766684507e-05,0.000626655972211073,0.0024508753093892685
2.870717679419855,4.531604333624766e-05,0.0006170670077718499,-0.003236608902956494
2.880720180045011,5.1129270626287755e-05,0.0005395040981442641,-0.009645872148984129
2.8907226806701676,5.6180050223431256e-05,0.0004578095042631979,-0.011209711088452813
2.9007251812953236,6.049765337914888e-05,0.00040935547562405997,-0.003386520804860512
2.91072768192048,6.442505231713639e-05,0.0003959438895886875,-0.0008137482860631866
2.920730182545636,6.843193682601432e-05,0.00041107470039862347,0.0034569099769217737
2.9307326831707927,7.266580327506875e-05,0.0004453872713053372,0.0015302121460920514
2.940735183795949,7.725841813429647e-05,0.0004775410779551695,0.0026500056438482607
2.9507376844211053,8.23087691400613e-05,0.0005239040034662186,0.008269554902674356
2.9607401850462614,8.788346326457834e-05,0.0005828781893883039,0.006106641377810057
2.970742685671418,9.390323575632094e-05,0.0006101465805217002,-0.0008772422785539989
2.980745186296574,0.00010025943229370751,0.0006577595064349779,0.0048310895030149155
2.9907476869217304,0.00010699366992450003,0.0006973701726179403,0.00042268957626588957
3.0007501875468865,0.00011416133844469003,0.000743182846431129,0.0065133063951239595
3.010752688172043,0.00012186688096092441,0.0007986996962710019,0.0031777793143968765
3.020755188797199,0.00012990797036520438,0.0007953732274625019,-0.004052259979487373
3.0307576894223556,0.00013759401322321275,0.0007295875246067873,-0.010085636497525655
3.0407601900475116,0.0001445625102003733,0.0006541598502795499,-0.00859019579011229
3.050762690672668,0.00015053047472202543,0.0005482634969395639,-0.007092300697055302
3.060765191297824,0.00015527643693117362,0.00040900548846474515,-0.01385456191545196
